title;link;downloaded;notesTaken
"BERKEY EST-IL DANGEREUX ? Mes questions à Berkey";"https://www.youtube.com/watch?v=RGMpRM5Ua68";false;false
"La taille de l'arbre fruitier par Le Jardin d'Emerveille (cours théorique)";"https://www.youtube.com/watch?v=jsDu8mTGrls";false;false
"#142 Avancement de la forêt comestible après 2 ans";"https://www.youtube.com/watch?v=EAQyZjhCH5c";false;false
"Visite D'UNE FERME SUR SOL VIVANT - la Ferme de Cagnolle";"https://www.youtube.com/watch?v=pZTSW6u7dY8";false;false
"CES PLANTES assisteront GRANDEMENT vos ARBRES FRUITIERS !";"https://www.youtube.com/watch?v=tA0LGwoyw5Y";false;false
"#147 CONFINEMENT et AUTONOMIE il y a URGENCE !";"https://www.youtube.com/watch?v=BQXprQVuRmo";false;false
"#148 Plein d'AGRUMES au jardin en France ? C'est possible !";"https://www.youtube.com/watch?v=eL5I0cjfDWw";false;false
"DEVENIR AUTONOME EN ELECTRICITE POUR PAS CHER";"https://www.youtube.com/watch?v=9cyD8-lcnYA";false;false
"Comment BIEN choisir son TERRAIN pour tendre vers l'AUTONOMIE";"https://www.youtube.com/watch?v=SgIwgf-oVT0";false;false
"#152 TERRAIN EN PENTE, ASTUCES DE LAKABAN AUTONOME ET LA CLE DES CHAMPS";"https://www.youtube.com/watch?v=kR89JOOcPVs";false;false
"#154 5 Arbres FRUITIERS résistants au grand FROID !";"https://www.youtube.com/watch?v=Tit_UBSHj7E";false;false
"Le POULAILLER AUTONOME";"https://www.youtube.com/watch?v=3qYQJQEU2Pk";false;false
"#156 AVANT / APRES UN CHANGEMENT RADICAL !";"https://www.youtube.com/watch?v=PNQmJcigSB8";false;false
"Présentation de la chaîne de L'Archi'Pelle";"https://www.youtube.com/watch?v=hHUCvhVcohU";false;false
"#157 AUTONOMIE : 5 CONSEILS que les autres CHAINES YOUTUBE ne VOUS DISENT PAS (ou peu)";"https://www.youtube.com/watch?v=lN_67TdSBaI";false;false
"#158 CE FILM M'A FAIT FRANCHIR LE CAP !";"https://www.youtube.com/watch?v=fHLVAChodXA";false;false
"CA PART EN CACAHUETE ! mais on apprend de nos erreurs.";"https://www.youtube.com/watch?v=LHmzkiW_of4";false;false
"Création de HAIES MULTI-ETAGEES et AUTO-FERTILES à la pépinière Le Fruit Avenir";"https://www.youtube.com/watch?v=Py1hnH97yk8";false;false
"DES PLANTES RARES et COMESTIBLES dans votre JARDIN";"https://www.youtube.com/watch?v=ddcRpLvFJsE";false;false
"AUTONOMIE La gestion de L'EAU par Le jardin d'émerveille";"https://www.youtube.com/watch?v=YXJICfYa0z8";false;false
"Permaculture et autonomie CET ADO M'A MIS UNE CLAQUE";"https://www.youtube.com/watch?v=FEwDHmEXtww";false;false
"Pourquoi faut-il ABSOLUMENT dénicher des OUTILS ANCIENS ?";"https://www.youtube.com/watch?v=al-Y_rqfewk";false;false
"Reportage autosuffisance et autonomie Journal de 13H France 2 à L'ArchiPelle";"https://www.youtube.com/watch?v=IfftgCHvVhQ";false;false
"Tour du jardin avec le Potager d'Olivier";"https://www.youtube.com/watch?v=KK4oilbFV38";false;false
