title;link;downloaded;notesTaken
"Comment se préparer aux examens grâce aux plantes ?";"https://www.youtube.com/watch?v=sswbXY6poxA";false;false
"Le persil (Petroselinum crispum) : nutrition, digestion, règles douloureuses et dépuratif";"https://www.youtube.com/watch?v=g2AjSXiVjP4";false;false
"Mon parcours et les métiers des bonnes herbes";"https://www.youtube.com/watch?v=alYFniidqIU";false;false
"Ronce, murier, mure : gingivites, angines, diarrhées, hémorroïdes";"https://www.youtube.com/watch?v=TAPGVryv8TY";false;false
"Endométriose : approche naturelle avec les plantes";"https://www.youtube.com/watch?v=5RNd3Vm6J3M";false;false
"La cannelle : perte de poids, état grippal, règles douloureuses, glycémie élevée";"https://www.youtube.com/watch?v=EoJqKyeIrEU";false;false
"Le psyllium : constipation, nettoyage intestinal, cholestérol et glycémie";"https://www.youtube.com/watch?v=EX38fwLyOrk";false;false
"Détox des poumons avec les plantes : cigarette et pollution";"https://www.youtube.com/watch?v=w4qPRCgDKMU";false;false
"Ail des ours : détox, problèmes de peau, protection cardiovasculaire";"https://www.youtube.com/watch?v=oU-0Aum7oYg";false;false
"Histoire des plantes épisode 5 : Paracelse le révolutionnaire";"https://www.youtube.com/watch?v=Vcr3RC0Z_xw";false;false
"Cure de printemps : quand ça beugue...";"https://www.youtube.com/watch?v=Eug67xJVuY0";false;false
"Mal de dos : comment le soulager ?";"https://www.youtube.com/watch?v=cUfZWgzA-h8";false;false
"Achillée millefeuille : saignements, douleurs des règles...";"https://www.youtube.com/watch?v=0meAqoQRqEU";false;false
"Gérer son stress avec les plantes";"https://www.youtube.com/watch?v=yOJKK6awlD0";false;false
"Aubépine (Crataegus monogyna, C. laevigata)";"https://www.youtube.com/watch?v=5R6yf7f-ch4";false;false
"Ginseng : immunité basse, fatigue, épuisement, cancer";"https://www.youtube.com/watch?v=Shc9dnpPyPA";false;false
"Gentiane (Gentiana lutea) : la reine des amères digestives !";"https://www.youtube.com/watch?v=baOvGX9rAX8";false;false
"Histoire des plantes épisode 6 : galénistes contre paracelsiens";"https://www.youtube.com/watch?v=X58I7JaKk9w";false;false
"L’harpagophytum ou griffe du diable : antiinflammatoire et analgésique, articulaire et musculaire";"https://www.youtube.com/watch?v=7kUvCyk7cTg";false;false
"Apaiser un enfant avec les plantes";"https://www.youtube.com/watch?v=-72F9pXaeWQ";false;false
"Nigelle cultivée : problèmes de glycémie, cholestérol, asthme allergique";"https://www.youtube.com/watch?v=RF0CDiIqGfw";false;false
"Origan (Origanum vulgare) : bronchites, fièvres, douleurs articulaires";"https://www.youtube.com/watch?v=-qVOH8gk2Z8";false;false
"Graines de chia (Salvia hispanica)";"https://www.youtube.com/watch?v=8fteKqoL9M0";false;false
"Eucalyptus (Eucalyptus globulus) : bronchites, cystites, plaies infectées";"https://www.youtube.com/watch?v=BIfj55s0Jwg";false;false
"Alchémille (Alchemilla vulgaris) : astringente, règles abondantes et douloureuses";"https://www.youtube.com/watch?v=bglROjBJu_M";false;false
"Chélidoine (Chelidonium majus)";"https://www.youtube.com/watch?v=KHe5sdwxvEU";false;false
"Lavande (Lavandula angustifolia) : calmante et tonifiante";"https://www.youtube.com/watch?v=xWSb0Sl_rNI";false;false
"Hélichryse (Helichrysum italicum) : ecchymoses, varicosités, protection de la peau";"https://www.youtube.com/watch?v=L38miXqSG0k";false;false
"Salicaire (Lythrum salicaria)";"https://www.youtube.com/watch?v=hL1fhsBPZ80";false;false
"Chicorée sauvage (Cichorium intybus) : dépurative, prébiotiques, problèmes de peau";"https://www.youtube.com/watch?v=SIitSd1KEkU";false;false
"Verveine officinale (Verbena officinalis) : relaxante musculaire et décontractante";"https://www.youtube.com/watch?v=zcrt7R4dvRY";false;false
"Aigremoine (Agrimonia eupatoria) : angines, calculs urinaires, insuffisance veineuse";"https://www.youtube.com/watch?v=PRk1oDvMKpE";false;false
"Retrouver la santé : attitude à adopter";"https://www.youtube.com/watch?v=Sd5tpH27HAA";false;false
"Verveine citronnelle (Aloysia citriodora) : calmante, digestive, antioxydante";"https://www.youtube.com/watch?v=LJry9vU6Zyc";false;false
"Gros thym (Plectranthus amboinicus) : puissant antiinfectieux, antiinflammatoire et antalgique";"https://www.youtube.com/watch?v=IYVAoEu-E7s";false;false
"Mes tisanes santé : la routine que j’utilise tout au long de l’année";"https://www.youtube.com/watch?v=L5JKQ0Ng140";false;false
"Interview avec Thierry Thévenin – état des lieux herboristerie en France";"https://www.youtube.com/watch?v=qyE6nBD83a0";false;false
"Vigne rouge : insuffisance veineuse, hémorroïdes, circulation sanguine";"https://www.youtube.com/watch?v=_UZox0JT48k";false;false
"Citronnelle (Cymbopogon citratus) : gestion de la fièvre, anti-inflammatoire, relaxante";"https://www.youtube.com/watch?v=BTNe9xF2zXE";false;false
"Écorces d’orange (Citrus aurantium) : digestion, nausées, insuffisance veineuse";"https://www.youtube.com/watch?v=pLAv1sNFOWM";false;false
"Églantier et cynorrhodon : immunité, circulation et articulations";"https://www.youtube.com/watch?v=jdNDboKaa7A";false;false
"Revue de livre : « Le chemin des herbes » de Thierry Thévenin, Cédric Perraudeau et Jacky Jousson";"https://www.youtube.com/watch?v=KAhpLdr5QtI";false;false
"Discussion avec Audrey et Julien, Paysans Herboristes";"https://www.youtube.com/watch?v=EPhTSHax-a4";false;false
"Les bienfaits de l’oignon (Allium cepa) sur la santé";"https://www.youtube.com/watch?v=qdDMgpx-jzU";false;false
"Hypothyroïdie, Hashimoto : quelles plantes utiliser ?";"https://www.youtube.com/watch?v=VZhh2AFx_oQ";false;false
